"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
55,36.2,36.2,63.8,"Eglisau (ZH)","L'initiative pour la biodiversité ne passe pas la rampe à Eglisau avec 63,8 pour cent de non."
56,28.8,28.8,71.2,"Embrach (ZH)","Les habitants d'Embrach rejettent l'initiative pour la biodiversité avec 71,2 pour cent de non."
57,28.1,28.1,71.9,"Freienstein-Teufen (ZH)","Les habitants de Freienstein-Teufen s'opposent à l'initiative pour la biodiversité avec 71,9 pour cent de non."
58,26.5,26.5,73.5,"Glattfelden (ZH)","A Glattfelden, les habitants disent non à 73,5 pour cent à l'initiative pour la biodiversité."
59,30,30,70,"Hochfelden (ZH)","A Hochfelden, les habitants disent non à 70 pour cent à l'initiative pour la biodiversité."
60,22,22,78,"Höri (ZH)","A Höri, les habitants disent non à 78 pour cent à l'initiative pour la biodiversité."
61,30.8,30.8,69.2,"Hüntwangen (ZH)","A Hüntwangen, les habitants sont défavorables à l'initiative pour la biodiversité avec 69,2 pour cent des voix."
62,34.8,34.8,65.2,"Kloten (ZH)","A Kloten, les habitants sont défavorables à l'initiative pour la biodiversité avec 65,2 pour cent des voix."
63,28,28,72,"Lufingen (ZH)","A Lufingen, les habitants disent non à 72 pour cent à l'initiative pour la biodiversité."
64,23.9,23.9,76.1,"Nürensdorf (ZH)","A Nürensdorf, les habitants sont défavorables à l'initiative pour la biodiversité avec 76,1 pour cent des voix."
65,20.4,20.4,79.6,"Oberembrach (ZH)","L'initiative pour la biodiversité ne passe pas la rampe à Oberembrach avec 79,6 pour cent de non."
66,33.9,33.9,66.1,"Opfikon (ZH)","C'est non à 66,1 pour cent à l'initiative pour la biodiversité à Opfikon."
67,32.5,32.5,67.5,"Rafz (ZH)","L'initiative pour la biodiversité échoue à Rafz avec 67,5 pour cent des suffrages."
68,29.8,29.8,70.2,"Rorbas (ZH)","A Rorbas, les habitants sont défavorables à l'initiative pour la biodiversité avec 70,2 pour cent des voix."
69,35.6,35.6,64.4,"Wallisellen (ZH)","Les habitants de Wallisellen rejettent l'initiative pour la biodiversité avec 64,4 pour cent de non."
70,22.9,22.9,77.1,"Wasterkingen (ZH)","A Wasterkingen, les habitants disent non à 77,1 pour cent à l'initiative pour la biodiversité."
71,27.9,27.9,72.1,"Wil (ZH)","A Wil (ZH), les habitants disent non à 72,1 pour cent à l'initiative pour la biodiversité."
72,25.4,25.4,74.6,"Winkel (ZH)","C'est non à 74,6 pour cent à l'initiative pour la biodiversité à Winkel."
81,23.2,23.2,76.8,"Bachs (ZH)","A Bachs, les habitants sont défavorables à l'initiative pour la biodiversité avec 76,8 pour cent des voix."
82,30.1,30.1,69.9,"Boppelsen (ZH)","Les habitants de Boppelsen rejettent l'initiative pour la biodiversité avec 69,9 pour cent de non."
83,27.8,27.8,72.2,"Buchs (ZH)","Les habitants de Buchs (ZH) rejettent l'initiative pour la biodiversité avec 72,2 pour cent de non."
84,29.4,29.4,70.6,"Dällikon (ZH)","L'initiative pour la biodiversité ne passe pas la rampe à Dällikon avec 70,6 pour cent de non."
85,33.1,33.1,66.9,"Dänikon (ZH)","Les habitants de Dänikon rejettent l'initiative pour la biodiversité avec 66,9 pour cent de non."
86,29.9,29.9,70.1,"Dielsdorf (ZH)","A Dielsdorf, les habitants disent non à 70,1 pour cent à l'initiative pour la biodiversité."
87,24.9,24.9,75.1,"Hüttikon (ZH)","L'initiative pour la biodiversité ne passe pas la rampe à Hüttikon avec 75,1 pour cent de non."
88,26.6,26.6,73.4,"Neerach (ZH)","L'initiative pour la biodiversité échoue à Neerach avec 73,4 pour cent des suffrages."
89,27.4,27.4,72.6,"Niederglatt (ZH)","C'est non à 72,6 pour cent à l'initiative pour la biodiversité à Niederglatt."
90,28.1,28.1,71.9,"Niederhasli (ZH)","A Niederhasli, les habitants sont défavorables à l'initiative pour la biodiversité avec 71,9 pour cent des voix."
91,34.2,34.2,65.8,"Niederweningen (ZH)","C'est non à 65,8 pour cent à l'initiative pour la biodiversité à Niederweningen."
92,28.7,28.7,71.3,"Oberglatt (ZH)","Les habitants d'Oberglatt s'opposent à l'initiative pour la biodiversité avec 71,3 pour cent de non."
93,28.5,28.5,71.5,"Oberweningen (ZH)","Les habitants d'Oberweningen rejettent l'initiative pour la biodiversité avec 71,5 pour cent de non."
94,33.3,33.3,66.7,"Otelfingen (ZH)","Les habitants d'Otelfingen s'opposent à l'initiative pour la biodiversité avec 66,7 pour cent de non."
95,44.1,44.1,55.9,"Regensberg (ZH)","L'initiative pour la biodiversité échoue à Regensberg avec 55,9 pour cent des suffrages."
96,31.5,31.5,68.5,"Regensdorf (ZH)","L'initiative pour la biodiversité échoue à Regensdorf avec 68,5 pour cent des suffrages."
97,28.5,28.5,71.5,"Rümlang (ZH)","Les habitants de Rümlang rejettent l'initiative pour la biodiversité avec 71,5 pour cent de non."
98,31.2,31.2,68.8,"Schleinikon (ZH)","L'initiative pour la biodiversité ne passe pas la rampe à Schleinikon avec 68,8 pour cent de non."
99,31.2,31.2,68.8,"Schöfflisdorf (ZH)","Les habitants de Schöfflisdorf rejettent l'initiative pour la biodiversité avec 68,8 pour cent de non."
100,21.6,21.6,78.4,"Stadel (ZH)","Les habitants de Stadel s'opposent à l'initiative pour la biodiversité avec 78,4 pour cent de non."
101,28.8,28.8,71.2,"Steinmaur (ZH)","Les habitants de Steinmaur rejettent l'initiative pour la biodiversité avec 71,2 pour cent de non."
102,22.5,22.5,77.5,"Weiach (ZH)","L'initiative pour la biodiversité échoue à Weiach avec 77,5 pour cent des suffrages."
111,27.4,27.4,72.6,"Bäretswil (ZH)","L'initiative pour la biodiversité ne passe pas la rampe à Bäretswil avec 72,6 pour cent de non."
112,36.2,36.2,63.8,"Bubikon (ZH)","L'initiative pour la biodiversité ne passe pas la rampe à Bubikon avec 63,8 pour cent de non."
113,33.2,33.2,66.8,"Dürnten (ZH)","C'est non à 66,8 pour cent à l'initiative pour la biodiversité à Dürnten."
114,24,24,76,"Fischenthal (ZH)","Les habitants de Fischenthal s'opposent à l'initiative pour la biodiversité avec 76 pour cent de non."
115,31.2,31.2,68.8,"Gossau (ZH)","L'initiative pour la biodiversité échoue à Gossau (ZH) avec 68,8 pour cent des suffrages."
116,30.4,30.4,69.6,"Grüningen (ZH)","L'initiative pour la biodiversité échoue à Grüningen avec 69,6 pour cent des suffrages."
117,31.7,31.7,68.3,"Hinwil (ZH)","A Hinwil, les habitants disent non à 68,3 pour cent à l'initiative pour la biodiversité."
118,38.4,38.4,61.6,"Rüti (ZH)","A Rüti (ZH), les habitants sont défavorables à l'initiative pour la biodiversité avec 61,6 pour cent des voix."
119,40.8,40.8,59.2,"Seegräben (ZH)","L'initiative pour la biodiversité échoue à Seegräben avec 59,2 pour cent des suffrages."
120,39.6,39.6,60.4,"Wald (ZH)","C'est non à 60,4 pour cent à l'initiative pour la biodiversité à Wald (ZH)."
121,50,0,0,"Wetzikon (ZH)","Les résultats ne sont pas encore connus dans cette commune."
131,50,0,0,"Adliswil (ZH)","Les résultats ne sont pas encore connus dans cette commune."
135,36.6,36.6,63.4,"Kilchberg (ZH)","Les habitants de Kilchberg (ZH) rejettent l'initiative pour la biodiversité avec 63,4 pour cent de non."
136,50,0,0,"Langnau am Albis (ZH)","Les résultats ne sont pas encore connus dans cette commune."
137,41.8,41.8,58.2,"Oberrieden (ZH)","A Oberrieden, les habitants disent non à 58,2 pour cent à l'initiative pour la biodiversité."
138,37.8,37.8,62.2,"Richterswil (ZH)","Les habitants de Richterswil s'opposent à l'initiative pour la biodiversité avec 62,2 pour cent de non."
139,50,0,0,"Rüschlikon (ZH)","Les résultats ne sont pas encore connus dans cette commune."
141,50,0,0,"Thalwil (ZH)","Les résultats ne sont pas encore connus dans cette commune."
151,30.1,30.1,69.9,"Erlenbach (ZH)","L'initiative pour la biodiversité ne passe pas la rampe à Erlenbach (ZH) avec 69,9 pour cent de non."
152,31,31,69,"Herrliberg (ZH)","Les habitants de Herrliberg rejettent l'initiative pour la biodiversité avec 69 pour cent de non."
153,50,0,0,"Hombrechtikon (ZH)","Les résultats ne sont pas encore connus dans cette commune."
154,50,0,0,"Küsnacht (ZH)","Les résultats ne sont pas encore connus dans cette commune."
155,50,0,0,"Männedorf (ZH)","Les résultats ne sont pas encore connus dans cette commune."
156,36.4,36.4,63.6,"Meilen (ZH)","L'initiative pour la biodiversité échoue à Meilen avec 63,6 pour cent des suffrages."
157,29.3,29.3,70.7,"Oetwil am See (ZH)","C'est non à 70,7 pour cent à l'initiative pour la biodiversité à Oetwil am See."
158,50,0,0,"Stäfa (ZH)","Les résultats ne sont pas encore connus dans cette commune."
159,39.6,39.6,60.4,"Uetikon am See (ZH)","L'initiative pour la biodiversité échoue à Uetikon am See avec 60,4 pour cent des suffrages."
160,50,0,0,"Zumikon (ZH)","Les résultats ne sont pas encore connus dans cette commune."
161,50,0,0,"Zollikon (ZH)","Les résultats ne sont pas encore connus dans cette commune."
172,32.1,32.1,67.9,"Fehraltorf (ZH)","C'est non à 67,9 pour cent à l'initiative pour la biodiversité à Fehraltorf."
173,29.5,29.5,70.5,"Hittnau (ZH)","A Hittnau, les habitants disent non à 70,5 pour cent à l'initiative pour la biodiversité."
176,28.3,28.3,71.7,"Lindau (ZH)","Les habitants de Lindau s'opposent à l'initiative pour la biodiversité avec 71,7 pour cent de non."
177,50,0,0,"Pfäffikon (ZH)","Les résultats ne sont pas encore connus dans cette commune."
178,27.4,27.4,72.6,"Russikon (ZH)","Les habitants de Russikon s'opposent à l'initiative pour la biodiversité avec 72,6 pour cent de non."
180,27.6,27.6,72.4,"Weisslingen (ZH)","C'est non à 72,4 pour cent à l'initiative pour la biodiversité à Weisslingen."
181,50,0,0,"Wila (ZH)","Les résultats ne sont pas encore connus dans cette commune."
182,23.2,23.2,76.8,"Wildberg (ZH)","Les habitants de Wildberg s'opposent à l'initiative pour la biodiversité avec 76,8 pour cent de non."
191,50,0,0,"Dübendorf (ZH)","Les résultats ne sont pas encore connus dans cette commune."
192,50,0,0,"Egg (ZH)","Les résultats ne sont pas encore connus dans cette commune."
193,38.2,38.2,61.8,"Fällanden (ZH)","A Fällanden, les habitants sont défavorables à l'initiative pour la biodiversité avec 61,8 pour cent des voix."
194,50,0,0,"Greifensee (ZH)","Les résultats ne sont pas encore connus dans cette commune."
195,34.6,34.6,65.4,"Maur (ZH)","Les habitants de Maur s'opposent à l'initiative pour la biodiversité avec 65,4 pour cent de non."
196,35.2,35.2,64.8,"Mönchaltorf (ZH)","Les habitants de Mönchaltorf s'opposent à l'initiative pour la biodiversité avec 64,8 pour cent de non."
197,37.7,37.7,62.3,"Schwerzenbach (ZH)","A Schwerzenbach, les habitants disent non à 62,3 pour cent à l'initiative pour la biodiversité."
198,44.2,44.2,55.8,"Uster (ZH)","Les habitants d'Uster s'opposent à l'initiative pour la biodiversité avec 55,8 pour cent de non."
199,31.1,31.1,68.9,"Volketswil (ZH)","A Volketswil, les habitants disent non à 68,9 pour cent à l'initiative pour la biodiversité."
200,32,32,68,"Wangen-Brüttisellen (ZH)","L'initiative pour la biodiversité ne passe pas la rampe à Wangen-Brüttisellen avec 68 pour cent de non."
211,20.6,20.6,79.4,"Altikon (ZH)","A Altikon, les habitants sont défavorables à l'initiative pour la biodiversité avec 79,4 pour cent des voix."
213,25.6,25.6,74.4,"Brütten (ZH)","A Brütten, les habitants sont défavorables à l'initiative pour la biodiversité avec 74,4 pour cent des voix."
214,33.4,33.4,66.6,"Dägerlen (ZH)","A Dägerlen, les habitants disent non à 66,6 pour cent à l'initiative pour la biodiversité."
215,30.2,30.2,69.8,"Dättlikon (ZH)","L'initiative pour la biodiversité échoue à Dättlikon avec 69,8 pour cent des suffrages."
216,50,0,0,"Dinhard (ZH)","Les résultats ne sont pas encore connus dans cette commune."
218,29.7,29.7,70.3,"Ellikon an der Thur (ZH)","A Ellikon an der Thur, les habitants disent non à 70,3 pour cent à l'initiative pour la biodiversité."
219,33.6,33.6,66.4,"Elsau (ZH)","Les habitants d'Elsau rejettent l'initiative pour la biodiversité avec 66,4 pour cent de non."
220,50,0,0,"Hagenbuch (ZH)","Les résultats ne sont pas encore connus dans cette commune."
221,35.9,35.9,64.1,"Hettlingen (ZH)","Les habitants de Hettlingen s'opposent à l'initiative pour la biodiversité avec 64,1 pour cent de non."
223,29.2,29.2,70.8,"Neftenbach (ZH)","Les habitants de Neftenbach rejettent l'initiative pour la biodiversité avec 70,8 pour cent de non."
224,34.2,34.2,65.8,"Pfungen (ZH)","Les habitants de Pfungen s'opposent à l'initiative pour la biodiversité avec 65,8 pour cent de non."
225,31.2,31.2,68.8,"Rickenbach (ZH)","C'est non à 68,8 pour cent à l'initiative pour la biodiversité à Rickenbach (ZH)."
226,50,0,0,"Schlatt (ZH)","Les résultats ne sont pas encore connus dans cette commune."
227,28.1,28.1,71.9,"Seuzach (ZH)","A Seuzach, les habitants disent non à 71,9 pour cent à l'initiative pour la biodiversité."
228,50,0,0,"Turbenthal (ZH)","Les résultats ne sont pas encore connus dans cette commune."
230,50,0,0,"Winterthour (ZH)","Les résultats ne sont pas encore connus dans cette commune."
231,50,0,0,"Zell (ZH)","Les résultats ne sont pas encore connus dans cette commune."
241,29,29,71,"Aesch (ZH)","L'initiative pour la biodiversité échoue à Aesch (ZH) avec 71 pour cent des suffrages."
242,35.7,35.7,64.3,"Birmensdorf (ZH)","C'est non à 64,3 pour cent à l'initiative pour la biodiversité à Birmensdorf (ZH)."
243,50,0,0,"Dietikon (ZH)","Les résultats ne sont pas encore connus dans cette commune."
244,27.8,27.8,72.2,"Geroldswil (ZH)","A Geroldswil, les habitants sont défavorables à l'initiative pour la biodiversité avec 72,2 pour cent des voix."
245,38.9,38.9,61.1,"Oberengstringen (ZH)","Les habitants d'Oberengstringen s'opposent à l'initiative pour la biodiversité avec 61,1 pour cent de non."
246,23.4,23.4,76.6,"Oetwil an der Limmat (ZH)","L'initiative pour la biodiversité échoue à Oetwil an der Limmat avec 76,6 pour cent des suffrages."
247,50,0,0,"Schlieren (ZH)","Les résultats ne sont pas encore connus dans cette commune."
248,50,0,0,"Uitikon (ZH)","Les résultats ne sont pas encore connus dans cette commune."
249,29.5,29.5,70.5,"Unterengstringen (ZH)","Les habitants d'Unterengstringen rejettent l'initiative pour la biodiversité avec 70,5 pour cent de non."
250,35.3,35.3,64.7,"Urdorf (ZH)","Les habitants d'Urdorf s'opposent à l'initiative pour la biodiversité avec 64,7 pour cent de non."
251,50,0,0,"Weiningen (ZH)","Les résultats ne sont pas encore connus dans cette commune."
261,50,0,0,"Zurich (ZH)","Les résultats ne sont pas encore connus dans cette commune."
291,31.8,31.8,68.2,"Andelfingen (ZH)","Les habitants d'Andelfingen rejettent l'initiative pour la biodiversité avec 68,2 pour cent de non."
292,29.4,29.4,70.6,"Stammheim (ZH)","Les habitants de Stammheim s'opposent à l'initiative pour la biodiversité avec 70,6 pour cent de non."
293,50,0,0,"Wädenswil (ZH)","Les résultats ne sont pas encore connus dans cette commune."
294,34.7,34.7,65.3,"Elgg (ZH)","L'initiative pour la biodiversité ne passe pas la rampe à Elgg avec 65,3 pour cent de non."
295,37.2,37.2,62.8,"Horgen (ZH)","A Horgen, les habitants disent non à 62,8 pour cent à l'initiative pour la biodiversité."
296,50,0,0,"Illnau-Effretikon (ZH)","Les résultats ne sont pas encore connus dans cette commune."
297,50,0,0,"Bauma (ZH)","Les résultats ne sont pas encore connus dans cette commune."
298,30.4,30.4,69.6,"Wiesendangen (ZH)","C'est non à 69,6 pour cent à l'initiative pour la biodiversité à Wiesendangen."
301,50,0,0,"Aarberg (BE)","Les résultats ne sont pas encore connus dans cette commune."
302,50,0,0,"Bargen (BE)","Les résultats ne sont pas encore connus dans cette commune."
303,50,0,0,"Grossaffoltern (BE)","Les résultats ne sont pas encore connus dans cette commune."
304,50,0,0,"Kallnach (BE)","Les résultats ne sont pas encore connus dans cette commune."
305,50,0,0,"Kappelen (BE)","Les résultats ne sont pas encore connus dans cette commune."
306,50,0,0,"Lyss (BE)","Les résultats ne sont pas encore connus dans cette commune."
307,50,0,0,"Meikirch (BE)","Les résultats ne sont pas encore connus dans cette commune."
309,50,0,0,"Radelfingen (BE)","Les résultats ne sont pas encore connus dans cette commune."
310,50,0,0,"Rapperswil (BE)","Les résultats ne sont pas encore connus dans cette commune."
311,50,0,0,"Schüpfen (BE)","Les résultats ne sont pas encore connus dans cette commune."
312,50,0,0,"Seedorf (BE)","Les résultats ne sont pas encore connus dans cette commune."
321,50,0,0,"Aarwangen (BE)","Les résultats ne sont pas encore connus dans cette commune."
322,50,0,0,"Auswil (BE)","Les résultats ne sont pas encore connus dans cette commune."
323,50,0,0,"Bannwil (BE)","Les résultats ne sont pas encore connus dans cette commune."
324,50,0,0,"Bleienbach (BE)","Les résultats ne sont pas encore connus dans cette commune."
325,50,0,0,"Busswil bei Melchnau (BE)","Les résultats ne sont pas encore connus dans cette commune."
326,50,0,0,"Gondiswil (BE)","Les résultats ne sont pas encore connus dans cette commune."
329,50,0,0,"Langenthal (BE)","Les résultats ne sont pas encore connus dans cette commune."
331,50,0,0,"Lotzwil (BE)","Les résultats ne sont pas encore connus dans cette commune."
332,50,0,0,"Madiswil (BE)","Les résultats ne sont pas encore connus dans cette commune."
333,50,0,0,"Melchnau (BE)","Les résultats ne sont pas encore connus dans cette commune."
335,50,0,0,"Oeschenbach (BE)","Les résultats ne sont pas encore connus dans cette commune."
336,50,0,0,"Reisiswil (BE)","Les résultats ne sont pas encore connus dans cette commune."
337,50,0,0,"Roggwil (BE)","Les résultats ne sont pas encore connus dans cette commune."
338,50,0,0,"Rohrbach (BE)","Les résultats ne sont pas encore connus dans cette commune."
339,50,0,0,"Rohrbachgraben (BE)","Les résultats ne sont pas encore connus dans cette commune."
340,50,0,0,"Rütschelen (BE)","Les résultats ne sont pas encore connus dans cette commune."
341,50,0,0,"Schwarzhäusern (BE)","Les résultats ne sont pas encore connus dans cette commune."
342,50,0,0,"Thunstetten (BE)","Les résultats ne sont pas encore connus dans cette commune."
344,50,0,0,"Ursenbach (BE)","Les résultats ne sont pas encore connus dans cette commune."
345,50,0,0,"Wynau (BE)","Les résultats ne sont pas encore connus dans cette commune."
351,50,0,0,"Berne (BE)","Les résultats ne sont pas encore connus dans cette commune."
352,50,0,0,"Bolligen (BE)","Les résultats ne sont pas encore connus dans cette commune."
353,50,0,0,"Bremgarten bei Bern (BE)","Les résultats ne sont pas encore connus dans cette commune."
354,50,0,0,"Kirchlindach (BE)","Les résultats ne sont pas encore connus dans cette commune."
355,50,0,0,"Köniz (BE)","Les résultats ne sont pas encore connus dans cette commune."
356,50,0,0,"Muri bei Bern (BE)","Les résultats ne sont pas encore connus dans cette commune."
357,50,0,0,"Oberbalm (BE)","Les résultats ne sont pas encore connus dans cette commune."
358,50,0,0,"Stettlen (BE)","Les résultats ne sont pas encore connus dans cette commune."
359,50,0,0,"Vechigen (BE)","Les résultats ne sont pas encore connus dans cette commune."
360,50,0,0,"Wohlen bei Bern (BE)","Les résultats ne sont pas encore connus dans cette commune."
361,50,0,0,"Zollikofen (BE)","Les résultats ne sont pas encore connus dans cette commune."
362,50,0,0,"Ittigen (BE)","Les résultats ne sont pas encore connus dans cette commune."
363,50,0,0,"Ostermundigen (BE)","Les résultats ne sont pas encore connus dans cette commune."
371,50,0,0,"Bienne (BE)","Les résultats ne sont pas encore connus dans cette commune."
372,50,0,0,"Evilard (BE)","Les résultats ne sont pas encore connus dans cette commune."
381,50,0,0,"Arch (BE)","Les résultats ne sont pas encore connus dans cette commune."
382,50,0,0,"Büetigen (BE)","Les résultats ne sont pas encore connus dans cette commune."
383,50,0,0,"Büren an der Aare (BE)","Les résultats ne sont pas encore connus dans cette commune."
385,50,0,0,"Diessbach bei Büren (BE)","Les résultats ne sont pas encore connus dans cette commune."
386,50,0,0,"Dotzigen (BE)","Les résultats ne sont pas encore connus dans cette commune."
387,50,0,0,"Longeau (BE)","Les résultats ne sont pas encore connus dans cette commune."
388,50,0,0,"Leuzigen (BE)","Les résultats ne sont pas encore connus dans cette commune."
390,50,0,0,"Meinisberg (BE)","Les résultats ne sont pas encore connus dans cette commune."
391,50,0,0,"Oberwil bei Büren (BE)","Les résultats ne sont pas encore connus dans cette commune."
392,50,0,0,"Perles (BE)","Les résultats ne sont pas encore connus dans cette commune."
393,50,0,0,"Rüti bei Büren (BE)","Les résultats ne sont pas encore connus dans cette commune."
394,50,0,0,"Wengi (BE)","Les résultats ne sont pas encore connus dans cette commune."
401,50,0,0,"Aefligen (BE)","Les résultats ne sont pas encore connus dans cette commune."
402,50,0,0,"Alchenstorf (BE)","Les résultats ne sont pas encore connus dans cette commune."
403,50,0,0,"Bäriswil (BE)","Les résultats ne sont pas encore connus dans cette commune."
404,50,0,0,"Berthoud (BE)","Les résultats ne sont pas encore connus dans cette commune."
405,50,0,0,"Ersigen (BE)","Les résultats ne sont pas encore connus dans cette commune."
406,50,0,0,"Hasle bei Burgdorf (BE)","Les résultats ne sont pas encore connus dans cette commune."
407,50,0,0,"Heimiswil (BE)","Les résultats ne sont pas encore connus dans cette commune."
409,50,0,0,"Hindelbank (BE)","Les résultats ne sont pas encore connus dans cette commune."
410,50,0,0,"Höchstetten (BE)","Les résultats ne sont pas encore connus dans cette commune."
411,50,0,0,"Kernenried (BE)","Les résultats ne sont pas encore connus dans cette commune."
412,50,0,0,"Kirchberg (BE)","Les résultats ne sont pas encore connus dans cette commune."
413,50,0,0,"Koppigen (BE)","Les résultats ne sont pas encore connus dans cette commune."
414,50,0,0,"Krauchthal (BE)","Les résultats ne sont pas encore connus dans cette commune."
415,50,0,0,"Lyssach (BE)","Les résultats ne sont pas encore connus dans cette commune."
418,50,0,0,"Oberburg (BE)","Les résultats ne sont pas encore connus dans cette commune."
420,50,0,0,"Rüdtligen-Alchenflüh (BE)","Les résultats ne sont pas encore connus dans cette commune."
421,50,0,0,"Rumendingen (BE)","Les résultats ne sont pas encore connus dans cette commune."
422,50,0,0,"Rüti bei Lyssach (BE)","Les résultats ne sont pas encore connus dans cette commune."
423,50,0,0,"Willadingen (BE)","Les résultats ne sont pas encore connus dans cette commune."
424,50,0,0,"Wynigen (BE)","Les résultats ne sont pas encore connus dans cette commune."
431,50,0,0,"Corgémont (BE)","Les résultats ne sont pas encore connus dans cette commune."
432,50,0,0,"Cormoret (BE)","Les résultats ne sont pas encore connus dans cette commune."
433,50,0,0,"Cortébert (BE)","Les résultats ne sont pas encore connus dans cette commune."
434,50,0,0,"Courtelary (BE)","Les résultats ne sont pas encore connus dans cette commune."
435,50,0,0,"La Ferrière (BE)","Les résultats ne sont pas encore connus dans cette commune."
437,50,0,0,"Mont-Tramelan (BE)","Les résultats ne sont pas encore connus dans cette commune."
