"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
2276,54.9,54.9,45.1,"Ried bei Kerzers FR","NA NA"
2278,25,25,75,"Ulmiz FR","NA NA"
2284,80.7,80.7,19.3,"Mont-Vully FR","NA NA"
2292,77.8,77.8,22.2,"Brünisried FR","NA NA"
2293,57.3,57.3,42.7,"Düdingen FR","NA NA"
2294,56.3,56.3,43.7,"Giffers FR","NA NA"
2295,46.5,46.5,53.5,"Bösingen FR","NA NA"
2296,42.1,42.1,57.9,"Heitenried FR","NA NA"
2299,76.1,76.1,23.9,"Plaffeien FR","NA NA"
2300,36.6,36.6,63.4,"Plasselb FR","NA NA"
2301,35,35,65,"Rechthalten FR","NA NA"
2303,54.5,54.5,45.5,"St. Silvester FR","NA NA"
2304,56.9,56.9,43.1,"St. Ursen FR","NA NA"
2305,22.7,22.7,77.3,"Schmitten FR","NA NA"
2306,4.5,4.5,95.5,"Tafers FR","NA NA"
2307,40.9,40.9,59.1,"Tentlingen FR","NA NA"
2308,39.1,39.1,60.9,"Ueberstorf FR","NA NA"
2309,21.5,21.5,78.5,"Wünnewil-Flamatt FR","NA NA"
2321,54.8,54.8,45.2,"Attalens FR","NA NA"
2323,75.4,75.4,24.6,"Bossonnens FR","NA NA"
2325,87.6,87.6,12.4,"Châtel-Saint-Denis FR","NA NA"
2328,91.8,91.8,8.2,"Granges (Veveyse) FR","NA NA"
2333,46.8,46.8,53.2,"Remaufens FR","NA NA"
2335,71.1,71.1,28.9,"Saint-Martin FR","NA NA"
2336,20.1,20.1,79.9,"Semsales FR","NA NA"
2337,50,50,50,"Le Flon FR","NA NA"
2338,6.6,6.6,93.4,"La Verrerie FR","NA NA"
