"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6754,36.5,36.5,63.5,"Le Noirmont (JU)","Les habitants du Noirmont rejettent l'initiative pour la biodiversité avec 63,5 pour cent de non. Le Noirmont a rejeté l'initiative, tout comme son canton."
6757,39.3,39.3,60.7,"Saignelégier (JU)","A Saignelégier, les habitants disent non à 60,7 pour cent à l'initiative pour la biodiversité. Saignelégier a rejeté l'initiative, tout comme son canton."
6758,24,24,76,"Saint-Brais (JU)","L'initiative pour la biodiversité échoue à Saint-Brais avec 76 pour cent des suffrages. Saint-Brais a rejeté l'initiative, tout comme son canton."
6759,22.4,22.4,77.6,"Soubey (JU)","L'initiative pour la biodiversité ne passe pas la rampe à Soubey. Les électeurs de cette petite commune sont 52 à refuser le texte et 15 à l'approuver. Soubey a rejeté l'initiative, tout comme son canton."
6771,21,21,79,"Alle (JU)","Les habitants d'Alle rejettent l'initiative pour la biodiversité avec 79 pour cent de non. Alle a rejeté l'initiative, tout comme son canton."
6774,26.5,26.5,73.5,"Boncourt (JU)","Les habitants de Boncourt s'opposent à l'initiative pour la biodiversité avec 73,5 pour cent de non. Boncourt a rejeté l'initiative, tout comme son canton."
6778,22.9,22.9,77.1,"Bure (JU)","L'initiative pour la biodiversité ne passe pas la rampe à Bure avec 77,1 pour cent de non. Bure a rejeté l'initiative, tout comme son canton."
6781,33.2,33.2,66.8,"Coeuve (JU)","Les habitants de Coeuve s'opposent à l'initiative pour la biodiversité avec 66,8 pour cent de non. Coeuve a rejeté l'initiative, tout comme son canton."
6782,28.1,28.1,71.9,"Cornol (JU)","Les habitants de Cornol rejettent l'initiative pour la biodiversité avec 71,9 pour cent de non. Cornol a rejeté l'initiative, tout comme son canton."
6783,21.5,21.5,78.5,"Courchavon (JU)","Les habitants de Courchavon s'opposent à l'initiative pour la biodiversité avec 78,5 pour cent de non. Courchavon a rejeté l'initiative, tout comme son canton."
6784,29.6,29.6,70.4,"Courgenay (JU)","Les habitants de Courgenay rejettent l'initiative pour la biodiversité avec 70,4 pour cent de non. Courgenay a rejeté l'initiative, tout comme son canton."
6785,30,30,70,"Courtedoux (JU)","A Courtedoux, les habitants sont défavorables à l'initiative pour la biodiversité avec 70 pour cent des voix. Courtedoux a rejeté l'initiative, tout comme son canton."
6789,24,24,76,"Fahy (JU)","C'est non à 76 pour cent à l'initiative pour la biodiversité à Fahy. Fahy a rejeté l'initiative, tout comme son canton."
6790,40.3,40.3,59.7,"Fontenais (JU)","Les habitants de Fontenais rejettent l'initiative pour la biodiversité avec 59,7 pour cent de non. Fontenais a rejeté l'initiative, tout comme son canton."
6792,24,24,76,"Grandfontaine (JU)","C'est non à 76 pour cent à l'initiative pour la biodiversité à Grandfontaine. Grandfontaine a rejeté l'initiative, tout comme son canton."
6800,38.2,38.2,61.8,"Porrentruy (JU)","A Porrentruy, les habitants sont défavorables à l'initiative pour la biodiversité avec 61,8 pour cent des voix. Porrentruy a rejeté l'initiative, tout comme son canton."
6806,24.6,24.6,75.4,"Vendlincourt (JU)","C'est non à 75,4 pour cent à l'initiative pour la biodiversité à Vendlincourt. Vendlincourt a rejeté l'initiative, tout comme son canton."
6807,28,28,72,"Basse-Allaine (JU)","Les habitants de Basse-Allaine rejettent l'initiative pour la biodiversité avec 72 pour cent de non. Basse-Allaine a rejeté l'initiative, tout comme son canton."
6808,32.2,32.2,67.8,"Clos du Doubs (JU)","L'initiative pour la biodiversité ne passe pas la rampe à Clos du Doubs avec 67,8 pour cent de non. Clos du Doubs a rejeté l'initiative, tout comme son canton."
6809,32,32,68,"Haute-Ajoie (JU)","C'est non à 68 pour cent à l'initiative pour la biodiversité à Haute-Ajoie. Haute-Ajoie a rejeté l'initiative, tout comme son canton."
6810,29.9,29.9,70.1,"La Baroche (JU)","Les habitants de La Baroche rejettent l'initiative pour la biodiversité avec 70,1 pour cent de non. La Baroche a rejeté l'initiative, tout comme son canton."
6811,31.9,31.9,68.1,"Damphreux-Lugnez (JU)","Les habitants de Damphreux-Lugnez rejettent l'initiative pour la biodiversité avec 68,1 pour cent de non. Damphreux-Lugnez a rejeté l'initiative, tout comme son canton."
6812,31.9,31.9,68.1,"Basse-Vendline (JU)","L'initiative pour la biodiversité ne passe pas la rampe à Basse-Vendline avec 68,1 pour cent de non. Basse-Vendline a rejeté l'initiative, tout comme son canton."
