"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
5426,31.5,31.5,68.5,"Bougy-Villars (VD)","C'est non à 68,5 pour cent à l'initiative pour la biodiversité à Bougy-Villars."
5427,28,28,72,"Féchy (VD)","A Féchy, les habitants disent non à 72 pour cent à l'initiative pour la biodiversité."
5428,33.9,33.9,66.1,"Gimel (VD)","A Gimel, les habitants sont défavorables à l'initiative pour la biodiversité avec 66,1 pour cent des voix."
5429,30.3,30.3,69.7,"Longirod (VD)","Les habitants de Longirod rejettent l'initiative pour la biodiversité avec 69,7 pour cent de non."
5430,24.5,24.5,75.5,"Marchissy (VD)","A Marchissy, les habitants disent non à 75,5 pour cent à l'initiative pour la biodiversité."
5431,29.9,29.9,70.1,"Mollens (VD)","L'initiative pour la biodiversité échoue à Mollens (VD) avec 70,1 pour cent des suffrages."
5434,42.9,42.9,57.1,"Saint-George (VD)","L'initiative pour la biodiversité échoue à Saint-George avec 57,1 pour cent des suffrages."
5435,25.7,25.7,74.3,"Saint-Livres (VD)","A Saint-Livres, les habitants sont défavorables à l'initiative pour la biodiversité avec 74,3 pour cent des voix."
5436,26.5,26.5,73.5,"Saint-Oyens (VD)","Les habitants de Saint-Oyens s'opposent à l'initiative pour la biodiversité avec 73,5 pour cent de non."
5437,35.2,35.2,64.8,"Saubraz (VD)","A Saubraz, les habitants disent non à 64,8 pour cent à l'initiative pour la biodiversité."
5451,50,0,0,"Avenches (VD)","Les résultats ne sont pas encore connus dans cette commune."
5456,29.7,29.7,70.3,"Cudrefin (VD)","A Cudrefin, les habitants disent non à 70,3 pour cent à l'initiative pour la biodiversité."
5458,32,32,68,"Faoug (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Faoug avec 68 pour cent de non."
5464,26.6,26.6,73.4,"Vully-les-Lacs (VD)","A Vully-les-Lacs, les habitants disent non à 73,4 pour cent à l'initiative pour la biodiversité."
5471,23.9,23.9,76.1,"Bettens (VD)","L'initiative pour la biodiversité échoue à Bettens avec 76,1 pour cent des suffrages."
5472,22.3,22.3,77.7,"Bournens (VD)","Les habitants de Bournens s'opposent à l'initiative pour la biodiversité avec 77,7 pour cent de non."
5473,35.4,35.4,64.6,"Boussens (VD)","Les habitants de Boussens rejettent l'initiative pour la biodiversité avec 64,6 pour cent de non."
5474,37.2,37.2,62.8,"La Chaux (Cossonay) (VD)","A La Chaux (Cossonay), les habitants sont défavorables à l'initiative pour la biodiversité avec 62,8 pour cent des voix."
5475,23.3,23.3,76.7,"Chavannes-le-Veyron (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Chavannes-le-Veyron. Les électeurs de cette petite commune sont 56 à refuser le texte et 17 à l'approuver."
5476,29.2,29.2,70.8,"Chevilly (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Chevilly avec 70,8 pour cent de non."
5477,35.3,35.3,64.7,"Cossonay (VD)","Les habitants de Cossonay rejettent l'initiative pour la biodiversité avec 64,7 pour cent de non."
5479,18.9,18.9,81.1,"Cuarnens (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Cuarnens avec 81,1 pour cent de non."
5480,33.7,33.7,66.3,"Daillens (VD)","Les habitants de Daillens s'opposent à l'initiative pour la biodiversité avec 66,3 pour cent de non."
5481,26.7,26.7,73.3,"Dizy (VD)","C'est non à 73,3 pour cent à l'initiative pour la biodiversité à Dizy."
5482,28.5,28.5,71.5,"Eclépens (VD)","Les habitants d'Eclépens rejettent l'initiative pour la biodiversité avec 71,5 pour cent de non."
5483,38,38,62,"Ferreyres (VD)","A Ferreyres, les habitants disent non à 62 pour cent à l'initiative pour la biodiversité."
5484,34.7,34.7,65.3,"Gollion (VD)","A Gollion, les habitants sont défavorables à l'initiative pour la biodiversité avec 65,3 pour cent des voix."
5485,28,28,72,"Grancy (VD)","C'est non à 72 pour cent à l'initiative pour la biodiversité à Grancy."
5486,31.7,31.7,68.3,"L'Isle (VD)","L'initiative pour la biodiversité ne passe pas la rampe à L'Isle avec 68,3 pour cent de non."
5487,50,0,0,"Lussery-Villars (VD)","Les résultats ne sont pas encore connus dans cette commune."
5488,40,40,60,"Mauraz (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Mauraz. Les électeurs de cette petite commune sont 18 à refuser le texte et 12 à l'approuver."
5489,23.4,23.4,76.6,"Mex (VD)","A Mex (VD), les habitants sont défavorables à l'initiative pour la biodiversité avec 76,6 pour cent des voix."
5490,42.4,42.4,57.6,"Moiry (VD)","C'est non à 57,6 pour cent à l'initiative pour la biodiversité à Moiry."
5491,33.7,33.7,66.3,"Mont-la-Ville (VD)","C'est non à 66,3 pour cent à l'initiative pour la biodiversité à Mont-la-Ville."
5492,21.2,21.2,78.8,"Montricher (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Montricher avec 78,8 pour cent de non."
5493,50,0,0,"Orny (VD)","Les résultats ne sont pas encore connus dans cette commune."
5495,29.8,29.8,70.2,"Penthalaz (VD)","A Penthalaz, les habitants disent non à 70,2 pour cent à l'initiative pour la biodiversité."
5496,30.5,30.5,69.5,"Penthaz (VD)","A Penthaz, les habitants sont défavorables à l'initiative pour la biodiversité avec 69,5 pour cent des voix."
5497,50,0,0,"Pompaples (VD)","Les résultats ne sont pas encore connus dans cette commune."
5498,43.3,43.3,56.7,"La Sarraz (VD)","L'initiative pour la biodiversité échoue à La Sarraz avec 56,7 pour cent des suffrages."
5499,20.1,20.1,79.9,"Senarclens (VD)","Les habitants de Senarclens rejettent l'initiative pour la biodiversité avec 79,9 pour cent de non."
5501,21.6,21.6,78.4,"Sullens (VD)","L'initiative pour la biodiversité échoue à Sullens avec 78,4 pour cent des suffrages."
5503,42.7,42.7,57.3,"Vufflens-la-Ville (VD)","A Vufflens-la-Ville, les habitants disent non à 57,3 pour cent à l'initiative pour la biodiversité."
5511,19.9,19.9,80.1,"Assens (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Assens avec 80,1 pour cent de non."
5512,28.9,28.9,71.1,"Bercher (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Bercher avec 71,1 pour cent de non."
5514,23.4,23.4,76.6,"Bottens (VD)","A Bottens, les habitants sont défavorables à l'initiative pour la biodiversité avec 76,6 pour cent des voix."
5515,50,0,0,"Bretigny-sur-Morrens (VD)","Les résultats ne sont pas encore connus dans cette commune."
5516,37.4,37.4,62.6,"Cugy (VD)","A Cugy (VD), les habitants disent non à 62,6 pour cent à l'initiative pour la biodiversité."
5518,50,0,0,"Echallens (VD)","Les résultats ne sont pas encore connus dans cette commune."
5520,27.1,27.1,72.9,"Essertines-sur-Yverdon (VD)","C'est non à 72,9 pour cent à l'initiative pour la biodiversité à Essertines-sur-Yverdon."
5521,28.3,28.3,71.7,"Etagnières (VD)","A Etagnières, les habitants disent non à 71,7 pour cent à l'initiative pour la biodiversité."
5522,29,29,71,"Fey (VD)","C'est non à 71 pour cent à l'initiative pour la biodiversité à Fey."
5523,30.7,30.7,69.3,"Froideville (VD)","A Froideville, les habitants disent non à 69,3 pour cent à l'initiative pour la biodiversité."
5527,30.8,30.8,69.2,"Morrens (VD)","C'est non à 69,2 pour cent à l'initiative pour la biodiversité à Morrens (VD)."
5529,28.2,28.2,71.8,"Oulens-sous-Echallens (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Oulens-sous-Echallens avec 71,8 pour cent de non."
5530,13.8,13.8,86.2,"Pailly (VD)","A Pailly, les habitants disent non à 86,2 pour cent à l'initiative pour la biodiversité."
5531,50,0,0,"Penthéréaz (VD)","Les résultats ne sont pas encore connus dans cette commune."
5533,18.4,18.4,81.6,"Poliez-Pittet (VD)","A Poliez-Pittet, les habitants sont défavorables à l'initiative pour la biodiversité avec 81,6 pour cent des voix."
5534,15.3,15.3,84.7,"Rueyres (VD)","C'est non à 84,7 pour cent à l'initiative pour la biodiversité à Rueyres."
5535,13.7,13.7,86.3,"Saint-Barthélemy (VD)","A Saint-Barthélemy (VD), les habitants disent non à 86,3 pour cent à l'initiative pour la biodiversité."
5537,50,0,0,"Villars-le-Terroir (VD)","Les résultats ne sont pas encore connus dans cette commune."
5539,18,18,82,"Vuarrens (VD)","Les habitants de Vuarrens s'opposent à l'initiative pour la biodiversité avec 82 pour cent de non."
5540,21.9,21.9,78.1,"Montilliez (VD)","C'est non à 78,1 pour cent à l'initiative pour la biodiversité à Montilliez."
5541,23.5,23.5,76.5,"Goumoëns (VD)","A Goumoëns, les habitants sont défavorables à l'initiative pour la biodiversité avec 76,5 pour cent des voix."
5551,29.1,29.1,70.9,"Bonvillars (VD)","C'est non à 70,9 pour cent à l'initiative pour la biodiversité à Bonvillars."
5552,22.5,22.5,77.5,"Bullet (VD)","L'initiative pour la biodiversité échoue à Bullet avec 77,5 pour cent des suffrages."
5553,32.5,32.5,67.5,"Champagne (VD)","A Champagne, les habitants sont défavorables à l'initiative pour la biodiversité avec 67,5 pour cent des voix."
5554,50,0,0,"Concise (VD)","Les résultats ne sont pas encore connus dans cette commune."
5555,25.6,25.6,74.4,"Corcelles-près-Concise (VD)","C'est non à 74,4 pour cent à l'initiative pour la biodiversité à Corcelles-près-Concise."
5556,39.9,39.9,60.1,"Fiez (VD)","L'initiative pour la biodiversité échoue à Fiez avec 60,1 pour cent des suffrages."
5557,32,32,68,"Fontaines-sur-Grandson (VD)","L'initiative pour la biodiversité est rejetée à Fontaines-sur-Grandson. Les électeurs de cette petite commune sont 51 à dire non et 24 à accepter le texte."
5559,35.6,35.6,64.4,"Giez (VD)","C'est non à 64,4 pour cent à l'initiative pour la biodiversité à Giez."
5560,47.1,47.1,52.9,"Grandevent (VD)","Les habitants de Grandevent s'opposent à l'initiative pour la biodiversité avec 52,9 pour cent de non."
5561,36.8,36.8,63.2,"Grandson (VD)","Les habitants de Grandson rejettent l'initiative pour la biodiversité avec 63,2 pour cent de non."
5562,31.1,31.1,68.9,"Mauborget (VD)","L'initiative pour la biodiversité est rejetée à Mauborget. Les électeurs de cette petite commune sont 42 à dire non et 19 à accepter le texte."
5563,24.5,24.5,75.5,"Mutrux (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Mutrux. Les électeurs de cette petite commune sont 40 à refuser le texte et 13 à l'approuver."
5564,16,16,84,"Novalles (VD)","L'initiative pour la biodiversité est rejetée à Novalles. Les électeurs de cette petite commune sont 42 à dire non et 8 à accepter le texte."
5565,35.3,35.3,64.7,"Onnens (VD)","A Onnens (VD), les habitants sont défavorables à l'initiative pour la biodiversité avec 64,7 pour cent des voix."
5566,23,23,77,"Provence (VD)","Les habitants de Provence rejettent l'initiative pour la biodiversité avec 77 pour cent de non."
5568,40.5,40.5,59.5,"Sainte-Croix (VD)","Les habitants de Sainte-Croix rejettent l'initiative pour la biodiversité avec 59,5 pour cent de non."
5571,44.7,44.7,55.3,"Tévenon (VD)","L'initiative pour la biodiversité échoue à Tévenon avec 55,3 pour cent des suffrages."
5581,34.9,34.9,65.1,"Belmont-sur-Lausanne (VD)","L'initiative pour la biodiversité échoue à Belmont-sur-Lausanne avec 65,1 pour cent des suffrages."
5582,33.6,33.6,66.4,"Cheseaux-sur-Lausanne (VD)","C'est non à 66,4 pour cent à l'initiative pour la biodiversité à Cheseaux-sur-Lausanne."
5583,41.8,41.8,58.2,"Crissier (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Crissier avec 58,2 pour cent de non."
5584,43.6,43.6,56.4,"Epalinges (VD)","L'initiative pour la biodiversité échoue à Epalinges avec 56,4 pour cent des suffrages."
5585,39.7,39.7,60.3,"Jouxtens-Mézery (VD)","Les habitants de Jouxtens-Mézery rejettent l'initiative pour la biodiversité avec 60,3 pour cent de non."
5586,50,0,0,"Lausanne (VD)","Les résultats ne sont pas encore connus dans cette commune."
5587,50,0,0,"Le Mont-sur-Lausanne (VD)","Les résultats ne sont pas encore connus dans cette commune."
5588,38.7,38.7,61.3,"Paudex (VD)","L'initiative pour la biodiversité échoue à Paudex avec 61,3 pour cent des suffrages."
5589,49.1,49.1,50.9,"Prilly (VD)","A Prilly, les habitants disent non à 50,9 pour cent à l'initiative pour la biodiversité."
5590,43.1,43.1,56.9,"Pully (VD)","A Pully, les habitants sont défavorables à l'initiative pour la biodiversité avec 56,9 pour cent des voix."
5591,50,0,0,"Renens (VD)","Les résultats ne sont pas encore connus dans cette commune."
5592,35.9,35.9,64.1,"Romanel-sur-Lausanne (VD)","A Romanel-sur-Lausanne, les habitants disent non à 64,1 pour cent à l'initiative pour la biodiversité."
5601,40.5,40.5,59.5,"Chexbres (VD)","Les habitants de Chexbres rejettent l'initiative pour la biodiversité avec 59,5 pour cent de non."
5604,28.2,28.2,71.8,"Forel (Lavaux) (VD)","L'initiative pour la biodiversité échoue à Forel (Lavaux) avec 71,8 pour cent des suffrages."
5606,50,0,0,"Lutry (VD)","Les résultats ne sont pas encore connus dans cette commune."
5607,30.5,30.5,69.5,"Puidoux (VD)","A Puidoux, les habitants sont défavorables à l'initiative pour la biodiversité avec 69,5 pour cent des voix."
5609,37.2,37.2,62.8,"Rivaz (VD)","L'initiative pour la biodiversité échoue à Rivaz avec 62,8 pour cent des suffrages."
5610,40.6,40.6,59.4,"Saint-Saphorin (Lavaux) (VD)","Les habitants de Saint-Saphorin (Lavaux) s'opposent à l'initiative pour la biodiversité avec 59,4 pour cent de non."
5611,38.8,38.8,61.2,"Savigny (VD)","L'initiative pour la biodiversité échoue à Savigny avec 61,2 pour cent des suffrages."
5613,40.8,40.8,59.2,"Bourg-en-Lavaux (VD)","A Bourg-en-Lavaux, les habitants disent non à 59,2 pour cent à l'initiative pour la biodiversité."
5621,28.8,28.8,71.2,"Aclens (VD)","A Aclens, les habitants sont défavorables à l'initiative pour la biodiversité avec 71,2 pour cent des voix."
5622,29.9,29.9,70.1,"Bremblens (VD)","Les habitants de Bremblens s'opposent à l'initiative pour la biodiversité avec 70,1 pour cent de non."
5623,50,0,0,"Buchillon (VD)","Les résultats ne sont pas encore connus dans cette commune."
5624,50,0,0,"Bussigny (VD)","Les résultats ne sont pas encore connus dans cette commune."
5627,50,0,0,"Chavannes-près-Renens (VD)","Les résultats ne sont pas encore connus dans cette commune."
5628,41.1,41.1,58.9,"Chigny (VD)","Les habitants de Chigny rejettent l'initiative pour la biodiversité avec 58,9 pour cent de non."
5629,38.1,38.1,61.9,"Clarmont (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Clarmont. Les électeurs de cette petite commune sont 39 à refuser le texte et 24 à l'approuver."
5631,33.7,33.7,66.3,"Denens (VD)","Les habitants de Denens rejettent l'initiative pour la biodiversité avec 66,3 pour cent de non."
5632,41.1,41.1,58.9,"Denges (VD)","L'initiative pour la biodiversité échoue à Denges avec 58,9 pour cent des suffrages."
5633,32.8,32.8,67.2,"Echandens (VD)","L'initiative pour la biodiversité échoue à Echandens avec 67,2 pour cent des suffrages."
5634,33.1,33.1,66.9,"Echichens (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Echichens avec 66,9 pour cent de non."
5635,43.9,43.9,56.1,"Ecublens (VD)","A Ecublens (VD), les habitants disent non à 56,1 pour cent à l'initiative pour la biodiversité."
5636,38.5,38.5,61.5,"Etoy (VD)","Les habitants d'Etoy s'opposent à l'initiative pour la biodiversité avec 61,5 pour cent de non."
5637,50,0,0,"Lavigny (VD)","Les résultats ne sont pas encore connus dans cette commune."
5638,35,35,65,"Lonay (VD)","A Lonay, les habitants disent non à 65 pour cent à l'initiative pour la biodiversité."
5639,32.1,32.1,67.9,"Lully (VD)","C'est non à 67,9 pour cent à l'initiative pour la biodiversité à Lully (VD)."
5640,39.1,39.1,60.9,"Lussy-sur-Morges (VD)","A Lussy-sur-Morges, les habitants sont défavorables à l'initiative pour la biodiversité avec 60,9 pour cent des voix."
5642,42.9,42.9,57.1,"Morges (VD)","A Morges, les habitants disent non à 57,1 pour cent à l'initiative pour la biodiversité."
5643,39.5,39.5,60.5,"Préverenges (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Préverenges avec 60,5 pour cent de non."
5645,21.4,21.4,78.6,"Romanel-sur-Morges (VD)","C'est non à 78,6 pour cent à l'initiative pour la biodiversité à Romanel-sur-Morges."
5646,37.4,37.4,62.6,"Saint-Prex (VD)","C'est non à 62,6 pour cent à l'initiative pour la biodiversité à Saint-Prex."
5648,41.8,41.8,58.2,"Saint-Sulpice (VD)","L'initiative pour la biodiversité échoue à Saint-Sulpice (VD) avec 58,2 pour cent des suffrages."
5649,35.2,35.2,64.8,"Tolochenaz (VD)","A Tolochenaz, les habitants disent non à 64,8 pour cent à l'initiative pour la biodiversité."
5650,26.9,26.9,73.1,"Vaux-sur-Morges (VD)","L'initiative pour la biodiversité est rejetée à Vaux-sur-Morges. Les électeurs de cette petite commune sont 57 à dire non et 21 à accepter le texte."
5651,23.3,23.3,76.7,"Villars-Sainte-Croix (VD)","A Villars-Sainte-Croix, les habitants disent non à 76,7 pour cent à l'initiative pour la biodiversité."
5652,30.4,30.4,69.6,"Villars-sous-Yens (VD)","Les habitants de Villars-sous-Yens s'opposent à l'initiative pour la biodiversité avec 69,6 pour cent de non."
5653,29.5,29.5,70.5,"Vufflens-le-Château (VD)","C'est non à 70,5 pour cent à l'initiative pour la biodiversité à Vufflens-le-Château."
5654,30.1,30.1,69.9,"Vullierens (VD)","Les habitants de Vullierens s'opposent à l'initiative pour la biodiversité avec 69,9 pour cent de non."
5655,37.1,37.1,62.9,"Yens (VD)","A Yens, les habitants disent non à 62,9 pour cent à l'initiative pour la biodiversité."
5656,31,31,69,"Hautemorges (VD)","A Hautemorges, les habitants sont défavorables à l'initiative pour la biodiversité avec 69 pour cent des voix."
5661,27.9,27.9,72.1,"Boulens (VD)","L'initiative pour la biodiversité échoue à Boulens avec 72,1 pour cent des suffrages."
5663,18.3,18.3,81.7,"Bussy-sur-Moudon (VD)","L'initiative pour la biodiversité est rejetée à Bussy-sur-Moudon. Les électeurs de cette petite commune sont 76 à dire non et 17 à accepter le texte."
5665,17.2,17.2,82.8,"Chavannes-sur-Moudon (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Chavannes-sur-Moudon. Les électeurs de cette petite commune sont 77 à refuser le texte et 16 à l'approuver."
5669,29.8,29.8,70.2,"Curtilles (VD)","L'initiative pour la biodiversité échoue à Curtilles avec 70,2 pour cent des suffrages."
5671,24.3,24.3,75.7,"Dompierre (VD)","A Dompierre (VD), les habitants sont défavorables à l'initiative pour la biodiversité avec 75,7 pour cent des voix."
5673,20.3,20.3,79.7,"Hermenches (VD)","A Hermenches, les habitants disent non à 79,7 pour cent à l'initiative pour la biodiversité."
5674,37.7,37.7,62.3,"Lovatens (VD)","L'initiative pour la biodiversité est rejetée à Lovatens. Les électeurs de cette petite commune sont 43 à dire non et 26 à accepter le texte."
5675,50,0,0,"Lucens (VD)","Les résultats ne sont pas encore connus dans cette commune."
5678,50,0,0,"Moudon (VD)","Les résultats ne sont pas encore connus dans cette commune."
5680,32.6,32.6,67.4,"Ogens (VD)","Les habitants d'Ogens rejettent l'initiative pour la biodiversité avec 67,4 pour cent de non."
5683,23.3,23.3,76.7,"Prévonloup (VD)","L'initiative pour la biodiversité est rejetée à Prévonloup. Les électeurs de cette petite commune sont 56 à dire non et 17 à accepter le texte."
5684,21.2,21.2,78.8,"Rossenges (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Rossenges. Les électeurs de cette petite commune sont 26 à refuser le texte et 7 à l'approuver."
5688,19,19,81,"Syens (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Syens. Les électeurs de cette petite commune sont 34 à refuser le texte et 8 à l'approuver."
5690,11.7,11.7,88.3,"Villars-le-Comte (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Villars-le-Comte. Les électeurs de cette petite commune sont 53 à refuser le texte et 7 à l'approuver."
5692,33.8,33.8,66.2,"Vucherens (VD)","A Vucherens, les habitants disent non à 66,2 pour cent à l'initiative pour la biodiversité."
5693,25.2,25.2,74.8,"Montanaire (VD)","Les habitants de Montanaire rejettent l'initiative pour la biodiversité avec 74,8 pour cent de non."
5701,23,23,77,"Arnex-sur-Nyon (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Arnex-sur-Nyon. Les électeurs de cette petite commune sont 57 à refuser le texte et 17 à l'approuver."
5702,37.5,37.5,62.5,"Arzier-Le Muids (VD)","Les habitants d'Arzier-Le Muids rejettent l'initiative pour la biodiversité avec 62,5 pour cent de non."
5703,30.6,30.6,69.4,"Bassins (VD)","A Bassins, les habitants disent non à 69,4 pour cent à l'initiative pour la biodiversité."
5704,37.5,37.5,62.5,"Begnins (VD)","A Begnins, les habitants sont défavorables à l'initiative pour la biodiversité avec 62,5 pour cent des voix."
5705,39.7,39.7,60.3,"Bogis-Bossey (VD)","C'est non à 60,3 pour cent à l'initiative pour la biodiversité à Bogis-Bossey."
5706,30.1,30.1,69.9,"Borex (VD)","A Borex, les habitants disent non à 69,9 pour cent à l'initiative pour la biodiversité."
5707,28.8,28.8,71.2,"Chavannes-de-Bogis (VD)","Les habitants de Chavannes-de-Bogis s'opposent à l'initiative pour la biodiversité avec 71,2 pour cent de non."
5708,37.6,37.6,62.4,"Chavannes-des-Bois (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Chavannes-des-Bois avec 62,4 pour cent de non."
5709,34,34,66,"Chéserex (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Chéserex avec 66 pour cent de non."
5710,34.5,34.5,65.5,"Coinsins (VD)","Les habitants de Coinsins rejettent l'initiative pour la biodiversité avec 65,5 pour cent de non."
5711,32.1,32.1,67.9,"Commugny (VD)","C'est non à 67,9 pour cent à l'initiative pour la biodiversité à Commugny."
5712,33.8,33.8,66.2,"Coppet (VD)","Les habitants de Coppet rejettent l'initiative pour la biodiversité avec 66,2 pour cent de non."
5713,30.8,30.8,69.2,"Crans-près-Céligny (VD)","C'est non à 69,2 pour cent à l'initiative pour la biodiversité à Crans-près-Céligny."
5714,50,0,0,"Crassier (VD)","Les résultats ne sont pas encore connus dans cette commune."
5715,30.2,30.2,69.8,"Duillier (VD)","C'est non à 69,8 pour cent à l'initiative pour la biodiversité à Duillier."
5716,33,33,67,"Eysins (VD)","C'est non à 67 pour cent à l'initiative pour la biodiversité à Eysins."
5717,33.7,33.7,66.3,"Founex (VD)","A Founex, les habitants sont défavorables à l'initiative pour la biodiversité avec 66,3 pour cent des voix."
5718,33.4,33.4,66.6,"Genolier (VD)","L'initiative pour la biodiversité échoue à Genolier avec 66,6 pour cent des suffrages."
5719,33.8,33.8,66.2,"Gingins (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Gingins avec 66,2 pour cent de non."
5720,37.5,37.5,62.5,"Givrins (VD)","A Givrins, les habitants sont défavorables à l'initiative pour la biodiversité avec 62,5 pour cent des voix."
5721,39,39,61,"Gland (VD)","A Gland, les habitants sont défavorables à l'initiative pour la biodiversité avec 61 pour cent des voix."
5722,37.1,37.1,62.9,"Grens (VD)","A Grens, les habitants disent non à 62,9 pour cent à l'initiative pour la biodiversité."
5723,36.7,36.7,63.3,"Mies (VD)","A Mies, les habitants disent non à 63,3 pour cent à l'initiative pour la biodiversité."
5724,46.9,46.9,53.1,"Nyon (VD)","L'initiative pour la biodiversité échoue à Nyon avec 53,1 pour cent des suffrages."
5725,50,0,0,"Prangins (VD)","Les résultats ne sont pas encore connus dans cette commune."
5726,34.6,34.6,65.4,"La Rippe (VD)","Les habitants de La Rippe rejettent l'initiative pour la biodiversité avec 65,4 pour cent de non."
5727,41.3,41.3,58.7,"Saint-Cergue (VD)","Les habitants de Saint-Cergue rejettent l'initiative pour la biodiversité avec 58,7 pour cent de non."
5728,21.5,21.5,78.5,"Signy-Avenex (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Signy-Avenex avec 78,5 pour cent de non."
5729,34.9,34.9,65.1,"Tannay (VD)","L'initiative pour la biodiversité échoue à Tannay avec 65,1 pour cent des suffrages."
5730,50,0,0,"Trélex (VD)","Les résultats ne sont pas encore connus dans cette commune."
5731,26,26,74,"Le Vaud (VD)","Les habitants de Le Vaud s'opposent à l'initiative pour la biodiversité avec 74 pour cent de non."
5732,31.2,31.2,68.8,"Vich (VD)","Les habitants de Vich rejettent l'initiative pour la biodiversité avec 68,8 pour cent de non."
5741,34.6,34.6,65.4,"L'Abergement (VD)","C'est non à 65,4 pour cent à l'initiative pour la biodiversité à L'Abergement."
5742,21.8,21.8,78.2,"Agiez (VD)","A Agiez, les habitants sont défavorables à l'initiative pour la biodiversité avec 78,2 pour cent des voix."
5743,28,28,72,"Arnex-sur-Orbe (VD)","A Arnex-sur-Orbe, les habitants disent non à 72 pour cent à l'initiative pour la biodiversité."
5744,27.2,27.2,72.8,"Ballaigues (VD)","Les habitants de Ballaigues s'opposent à l'initiative pour la biodiversité avec 72,8 pour cent de non."
5745,39.4,39.4,60.6,"Baulmes (VD)","L'initiative pour la biodiversité échoue à Baulmes avec 60,6 pour cent des suffrages."
5746,28.4,28.4,71.6,"Bavois (VD)","Les habitants de Bavois s'opposent à l'initiative pour la biodiversité avec 71,6 pour cent de non."
5747,27.3,27.3,72.7,"Bofflens (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Bofflens. Les électeurs de cette petite commune sont 72 à refuser le texte et 27 à l'approuver."
