"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
5125,49.8,49.8,50.2,"Ronco sopra Ascona TI","Nel comune di Ronco sopra Ascona, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 50,2 per cento di voti contrari. Ronco sopra Ascona ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
5131,58.4,58.4,41.6,"Tenero-Contra TI","Il 58,4 per cento degli elettori di Tenero-Contra ha accolto l'iniziativa per premi meno onerosi del PS. Tenero-Contra ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5136,67.8,67.8,32.2,"Onsernone TI","Gli abitanti di Onsernone hanno accolto l'iniziativa per premi meno onerosi del PS con il 67,8 per cento di ""sì"". Onsernone ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5138,57.7,57.7,42.3,"Cugnasco-Gerra TI","Gli abitanti di Cugnasco-Gerra hanno accolto l'iniziativa per premi meno onerosi del PS con il 57,7 per cento di ""sì"". Cugnasco-Gerra ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5141,58,58,42,"Agno TI","Il 58 per cento degli elettori di Agno ha accolto l'iniziativa per premi meno onerosi del PS. Agno ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5143,72.9,72.9,27.1,"Aranno TI","Gli elettori di Aranno si sono mostrati favorevoli all'iniziativa per premi meno onerosi del PS, che ha ricevuto il 72,9 per cento di ""sì"". Aranno ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5144,66.5,66.5,33.5,"Arogno TI","A Arogno gli abitanti hanno accolto l'iniziativa per premi meno onerosi del PS con il 66,5 per cento di ""sì"". Arogno ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5146,73.7,73.7,26.3,"Astano TI","L'iniziativa per premi meno onerosi del PS è stata accolta a Astano, dove ha riscosso il 73,7 per cento di voti a favore. Astano ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5148,59.6,59.6,40.4,"Bedano TI","L'iniziativa per premi meno onerosi del PS è stata accolta a Bedano, dove ha riscosso il 59,6 per cento di voti a favore. Bedano ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5149,68,68,32,"Bedigliora TI","Gli abitanti di Bedigliora hanno accolto l'iniziativa per premi meno onerosi del PS con il 68 per cento di ""sì"". Bedigliora ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5151,52.2,52.2,47.8,"Bioggio TI","I cittadini di Bioggio hanno accolto l'iniziativa per premi meno onerosi del PS con il 52,2 per cento di voti a favore. Bioggio ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5154,59.8,59.8,40.2,"Bissone TI","Il 59,8 per cento degli elettori di Bissone ha accolto l'iniziativa per premi meno onerosi del PS. Bissone ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5160,56.4,56.4,43.6,"Brusino Arsizio TI","Gli abitanti di Brusino Arsizio hanno accolto l'iniziativa per premi meno onerosi del PS con il 56,4 per cento di ""sì"". Brusino Arsizio ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5161,59.2,59.2,40.8,"Cademario TI","Gli elettori di Cademario si sono mostrati favorevoli all'iniziativa per premi meno onerosi del PS, che ha ricevuto il 59,2 per cento di ""sì"". Cademario ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5162,57.4,57.4,42.6,"Cadempino TI","L'iniziativa per premi meno onerosi del PS è stata accolta a Cadempino, dove ha riscosso il 57,4 per cento di voti a favore. Cadempino ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5167,56.2,56.2,43.8,"Canobbio TI","Il 56,2 per cento degli elettori di Canobbio ha accolto l'iniziativa per premi meno onerosi del PS. Canobbio ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5171,61.2,61.2,38.8,"Caslano TI","Gli elettori di Caslano si sono mostrati favorevoli all'iniziativa per premi meno onerosi del PS, che ha ricevuto il 61,2 per cento di ""sì"". Caslano ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5176,47.7,47.7,52.3,"Comano TI","Gli elettori di Comano si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 52,3 per cento di voti contrari. Comano ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
5180,44.2,44.2,55.8,"Cureglia TI","L'iniziativa per premi meno onerosi del PS è stata respinta a Cureglia, dove ha riscosso il 55,8 per cento di ""no"". Cureglia ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
5181,57.3,57.3,42.7,"Curio TI","Il 57,3 per cento degli elettori di Curio ha accolto l'iniziativa per premi meno onerosi del PS. Curio ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5186,65.9,65.9,34.1,"Grancia TI","I cittadini di Grancia hanno accolto l'iniziativa per premi meno onerosi del PS con il 65,9 per cento di voti a favore. Grancia ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5187,53.5,53.5,46.5,"Gravesano TI","L'iniziativa per premi meno onerosi del PS è stata accolta a Gravesano, dove ha riscosso il 53,5 per cento di voti a favore. Gravesano ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5189,62.3,62.3,37.7,"Lamone TI","L'iniziativa per premi meno onerosi del PS è stata accolta a Lamone, dove ha riscosso il 62,3 per cento di voti a favore. Lamone ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5192,54.6,54.6,45.4,"Lugano TI","Il 54,6 per cento degli elettori di Lugano ha accolto l'iniziativa per premi meno onerosi del PS. Lugano ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5193,54,54,46,"Magliaso TI","L'iniziativa per premi meno onerosi del PS è stata accolta a Magliaso, dove ha riscosso il 54 per cento di voti a favore. Magliaso ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5194,56.3,56.3,43.7,"Manno TI","Nel comune di Manno, i cittadini hanno accolto l'iniziativa per premi meno onerosi del PS con il 56,3 per cento di voti favorevoli. Manno ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5196,53.8,53.8,46.2,"Massagno TI","I cittadini di Massagno hanno accolto l'iniziativa per premi meno onerosi del PS con il 53,8 per cento di voti a favore. Massagno ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5198,57.3,57.3,42.7,"Melide TI","Gli elettori di Melide si sono mostrati favorevoli all'iniziativa per premi meno onerosi del PS, che ha ricevuto il 57,3 per cento di ""sì"". Melide ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5199,53.8,53.8,46.2,"Mezzovico-Vira TI","A Mezzovico-Vira gli abitanti hanno accolto l'iniziativa per premi meno onerosi del PS con il 53,8 per cento di ""sì"". Mezzovico-Vira ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5200,74.5,74.5,25.5,"Miglieglia TI","Nel comune di Miglieglia, i cittadini hanno accolto l'iniziativa per premi meno onerosi del PS con il 74,5 per cento di voti favorevoli. Miglieglia ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5203,43.6,43.6,56.4,"Morcote TI","L'iniziativa per premi meno onerosi del PS è stata respinta a Morcote, dove ha riscosso il 56,4 per cento di ""no"". Morcote ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
5205,51.5,51.5,48.5,"Muzzano TI","L'iniziativa per premi meno onerosi del PS è stata accolta a Muzzano, dove ha riscosso il 51,5 per cento di voti a favore. Muzzano ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5206,42.4,42.4,57.6,"Neggio TI","Gli abitanti di Neggio hanno respinto l'iniziativa per premi meno onerosi del PS con il 57,6 per cento di ""no"". Neggio ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
5207,62.2,62.2,37.8,"Novaggio TI","Gli elettori di Novaggio si sono mostrati favorevoli all'iniziativa per premi meno onerosi del PS, che ha ricevuto il 62,2 per cento di ""sì"". Novaggio ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5208,53.2,53.2,46.8,"Origlio TI","Nel comune di Origlio, i cittadini hanno accolto l'iniziativa per premi meno onerosi del PS con il 53,2 per cento di voti favorevoli. Origlio ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5210,54.3,54.3,45.7,"Paradiso TI","Nel comune di Paradiso, i cittadini hanno accolto l'iniziativa per premi meno onerosi del PS con il 54,3 per cento di voti favorevoli. Paradiso ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5212,54.5,54.5,45.5,"Ponte Capriasca TI","A Ponte Capriasca gli abitanti hanno accolto l'iniziativa per premi meno onerosi del PS con il 54,5 per cento di ""sì"". Ponte Capriasca ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5214,43.7,43.7,56.3,"Porza TI","A Porza gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 56,3 per cento di voti a sfavore. Porza ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
5216,54.5,54.5,45.5,"Pura TI","Il 54,5 per cento degli elettori di Pura ha accolto l'iniziativa per premi meno onerosi del PS. Pura ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5221,53.5,53.5,46.5,"Savosa TI","I cittadini di Savosa hanno accolto l'iniziativa per premi meno onerosi del PS con il 53,5 per cento di voti a favore. Savosa ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5225,52.9,52.9,47.1,"Sorengo TI","Gli abitanti di Sorengo hanno accolto l'iniziativa per premi meno onerosi del PS con il 52,9 per cento di ""sì"". Sorengo ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5226,60.5,60.5,39.5,"Capriasca TI","A Capriasca gli abitanti hanno accolto l'iniziativa per premi meno onerosi del PS con il 60,5 per cento di ""sì"". Capriasca ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5227,60.2,60.2,39.8,"Torricella-Taverne TI","Gli abitanti di Torricella-Taverne hanno accolto l'iniziativa per premi meno onerosi del PS con il 60,2 per cento di ""sì"". Torricella-Taverne ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5230,56.2,56.2,43.8,"Vernate TI","A Vernate gli abitanti hanno accolto l'iniziativa per premi meno onerosi del PS con il 56,2 per cento di ""sì"". Vernate ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5231,53,53,47,"Vezia TI","Il 53 per cento degli elettori di Vezia ha accolto l'iniziativa per premi meno onerosi del PS. Vezia ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5233,52.9,52.9,47.1,"Vico Morcote TI","Il 52,9 per cento degli elettori di Vico Morcote ha accolto l'iniziativa per premi meno onerosi del PS. Vico Morcote ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5236,45.4,45.4,54.6,"Collina d'Oro TI","Nel comune di Collina d'Oro, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 54,6 per cento di voti contrari. Collina d'Oro ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
5237,66.6,66.6,33.4,"Alto Malcantone TI","A Alto Malcantone gli abitanti hanno accolto l'iniziativa per premi meno onerosi del PS con il 66,6 per cento di ""sì"". Alto Malcantone ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5238,57.5,57.5,42.5,"Monteceneri TI","Nel comune di Monteceneri, i cittadini hanno accolto l'iniziativa per premi meno onerosi del PS con il 57,5 per cento di voti favorevoli. Monteceneri ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5239,58.1,58.1,41.9,"Tresa TI","Il 58,1 per cento degli elettori di Tresa ha accolto l'iniziativa per premi meno onerosi del PS. Tresa ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5240,62.5,62.5,37.5,"Val Mara TI","Il 62,5 per cento degli elettori di Val Mara ha accolto l'iniziativa per premi meno onerosi del PS. Val Mara ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5242,63,63,37,"Balerna TI","Il 63 per cento degli elettori di Balerna ha accolto l'iniziativa per premi meno onerosi del PS. Balerna ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5249,55.9,55.9,44.1,"Castel San Pietro TI","Gli elettori di Castel San Pietro si sono mostrati favorevoli all'iniziativa per premi meno onerosi del PS, che ha ricevuto il 55,9 per cento di ""sì"". Castel San Pietro ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5250,65.7,65.7,34.3,"Chiasso TI","Gli abitanti di Chiasso hanno accolto l'iniziativa per premi meno onerosi del PS con il 65,7 per cento di ""sì"". Chiasso ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5251,65.1,65.1,34.9,"Coldrerio TI","Il 65,1 per cento degli elettori di Coldrerio ha accolto l'iniziativa per premi meno onerosi del PS. Coldrerio ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5254,57.3,57.3,42.7,"Mendrisio TI","Gli abitanti di Mendrisio hanno accolto l'iniziativa per premi meno onerosi del PS con il 57,3 per cento di ""sì"". Mendrisio ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5257,65.6,65.6,34.4,"Morbio Inferiore TI","Il 65,6 per cento degli elettori di Morbio Inferiore ha accolto l'iniziativa per premi meno onerosi del PS. Morbio Inferiore ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5260,58.5,58.5,41.5,"Novazzano TI","Il 58,5 per cento degli elettori di Novazzano ha accolto l'iniziativa per premi meno onerosi del PS. Novazzano ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5263,59.2,59.2,40.8,"Riva San Vitale TI","L'iniziativa per premi meno onerosi del PS è stata accolta a Riva San Vitale, dove ha riscosso il 59,2 per cento di voti a favore. Riva San Vitale ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5266,65.1,65.1,34.9,"Stabio TI","Gli elettori di Stabio si sono mostrati favorevoli all'iniziativa per premi meno onerosi del PS, che ha ricevuto il 65,1 per cento di ""sì"". Stabio ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5268,61.1,61.1,38.9,"Vacallo TI","Gli elettori di Vacallo si sono mostrati favorevoli all'iniziativa per premi meno onerosi del PS, che ha ricevuto il 61,1 per cento di ""sì"". Vacallo ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5269,60.2,60.2,39.8,"Breggia TI","Gli abitanti di Breggia hanno accolto l'iniziativa per premi meno onerosi del PS con il 60,2 per cento di ""sì"". Breggia ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5281,59.2,59.2,40.8,"Biasca TI","Gli elettori di Biasca si sono mostrati favorevoli all'iniziativa per premi meno onerosi del PS, che ha ricevuto il 59,2 per cento di ""sì"". Biasca ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5287,59.8,59.8,40.2,"Riviera TI","I cittadini di Riviera hanno accolto l'iniziativa per premi meno onerosi del PS con il 59,8 per cento di voti a favore. Riviera ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5304,52.4,52.4,47.6,"Bosco/Gurin TI","L'iniziativa per premi meno onerosi del PS ha passato la prova delle urne a Bosco/Gurin, dove ha raccolto 11 voti favorevoli e 10 voti contrari. Bosco/Gurin ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5307,81.5,81.5,18.5,"Campo (Vallemaggia) TI","Campo (Vallemaggia) si è posizionato secondo nella graduatoria dei comuni in cui l'iniziativa per premi meno onerosi del PS è stata accolta maggiormente. È stata votata con il 81,5 per cento di voti a favore. Il maggior numero di ""sì"" nel canton Ticino è stato ottenuto a Campo (Vallemaggia)."
5309,76.9,76.9,23.1,"Cerentino TI","L'iniziativa per premi meno onerosi del PS ha passato la prova delle urne a Cerentino, dove ha raccolto 20 voti favorevoli e 6 voti contrari. Cerentino ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5310,66.2,66.2,33.8,"Cevio TI","Il 66,2 per cento degli elettori di Cevio ha accolto l'iniziativa per premi meno onerosi del PS. Cevio ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5315,54.5,54.5,45.5,"Linescio TI","L'iniziativa per premi meno onerosi del PS ha passato la prova delle urne a Linescio, dove ha raccolto 12 voti favorevoli e 10 voti contrari. Linescio ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5317,55.1,55.1,44.9,"Maggia TI","Il 55,1 per cento degli elettori di Maggia ha accolto l'iniziativa per premi meno onerosi del PS. Maggia ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5323,65,65,35,"Lavizzara TI","A Lavizzara gli abitanti hanno accolto l'iniziativa per premi meno onerosi del PS con il 65 per cento di ""sì"". Lavizzara ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5324,61.1,61.1,38.9,"Avegno Gordevio TI","Gli abitanti di Avegno Gordevio hanno accolto l'iniziativa per premi meno onerosi del PS con il 61,1 per cento di ""sì"". Avegno Gordevio ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5396,58.9,58.9,41.1,"Terre di Pedemonte TI","Gli abitanti di Terre di Pedemonte hanno accolto l'iniziativa per premi meno onerosi del PS con il 58,9 per cento di ""sì"". Terre di Pedemonte ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5397,71.8,71.8,28.2,"Centovalli TI","A Centovalli gli abitanti hanno accolto l'iniziativa per premi meno onerosi del PS con il 71,8 per cento di ""sì"". Centovalli ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5398,60.1,60.1,39.9,"Gambarogno TI","Gli abitanti di Gambarogno hanno accolto l'iniziativa per premi meno onerosi del PS con il 60,1 per cento di ""sì"". Gambarogno ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
5399,63.2,63.2,36.8,"Verzasca TI","Il 63,2 per cento degli elettori di Verzasca ha accolto l'iniziativa per premi meno onerosi del PS. Verzasca ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
