"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
4023,47.1,47.1,52.9,"Bergdietikon AG","In Bergdietikon hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 52,9 Prozent der abgegebenen Stimmzettel stand ein Nein. Bergdietikon hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4024,17.4,17.4,82.6,"Birmenstorf AG","Nein zur Biodiversitätsinitiative in Birmenstorf AG: Mit 9'426 Nein- zu 1'979 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 82,6 Prozent. Birmenstorf AG hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4026,44.1,44.1,55.9,"Ennetbaden AG","55,9 Prozent der Stimmbürgerinnen und Stimmbürger von Ennetbaden haben Nein gesagt zur Biodiversitätsinitiative. Ennetbaden hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4027,46.9,46.9,53.1,"Fislisbach AG","Nein zur Biodiversitätsinitiative in Fislisbach. Die Gemeinde hat die Vorlage mit 53,1 Prozent abgelehnt. Fislisbach hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4028,42.4,42.4,57.6,"Freienwil AG","57,6 Prozent der Stimmbürgerinnen und Stimmbürger von Freienwil haben Nein gesagt zur Biodiversitätsinitiative. Freienwil hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4029,44.5,44.5,55.5,"Gebenstorf AG","Nein zur Biodiversitätsinitiative in Gebenstorf. Die Gemeinde hat die Vorlage mit 55,5 Prozent abgelehnt. Gebenstorf hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4030,95.2,95.2,4.8,"Killwangen AG","95,2 Prozent der Stimmbürgerinnen und Stimmbürger von Killwangen haben die Biodiversitätsinitiative angenommen. Killwangen hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4031,42.8,42.8,57.2,"Künten AG","Nein zur Biodiversitätsinitiative in Künten: Mit 9'715 Nein- zu 7'283 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 57,2 Prozent. Künten hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4032,64.5,64.5,35.5,"Mägenwil AG","Ja zur Biodiversitätsinitiative in Mägenwil. Die Gemeinde hat das Volksbegehren mit 64,5 Prozent der Stimmen angenommen. Mägenwil hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4033,26.2,26.2,73.8,"Mellingen AG","Nein zur Biodiversitätsinitiative in Mellingen: Mit 3'871 Nein- zu 1'371 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 73,8 Prozent. Mellingen hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4034,50.4,50.4,49.6,"Neuenhof AG","50,4 Prozent der Stimmbürgerinnen und Stimmbürger von Neuenhof haben die Biodiversitätsinitiative angenommen. Neuenhof hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4035,4.6,4.6,95.4,"Niederrohrdorf AG","Niederrohrdorf hat die Biodiversitätsinitiative mit 95,4 Prozent abgelehnt. Niederrohrdorf hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4037,48.8,48.8,51.2,"Oberrohrdorf AG","In Oberrohrdorf hat die Stimmbevölkerung die Biodiversitätsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 51,2 Prozent verworfen. Oberrohrdorf hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4038,56.4,56.4,43.6,"Obersiggenthal AG","56,4 Prozent der Stimmbürgerinnen und Stimmbürger von Obersiggenthal haben die Biodiversitätsinitiative angenommen. Obersiggenthal hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4039,69.1,69.1,30.9,"Remetschwil AG","69,1 Prozent der Abstimmenden in der Gemeinde Remetschwil haben Ja gesagt zur Biodiversitätsinitiative. Remetschwil hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4040,40.8,40.8,59.2,"Spreitenbach AG","Keine Mehrheit für die Biodiversitätsinitiative in Spreitenbach: Mit 9'497 Nein-Stimmen zu 6'544 Ja-Stimmen oder 59,2 Prozent hat die Gemeinde das Volksbegehren verworfen. Spreitenbach hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4041,57.2,57.2,42.8,"Stetten AG","57,2 Prozent der Abstimmenden in der Gemeinde Stetten AG haben Ja gesagt zur Biodiversitätsinitiative. Stetten AG hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4044,97.4,97.4,2.6,"Untersiggenthal AG","97,4 Prozent der Stimmbürgerinnen und Stimmbürger von Untersiggenthal haben die Biodiversitätsinitiative angenommen. Untersiggenthal hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4045,98.1,98.1,1.9,"Wettingen AG","Die Stimmbevölkerung von Wettingen hat die Biodiversitätsinitiative mit 98,1 Prozent angenommen. Wettingen hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4046,0.9,0.9,99.1,"Wohlenschwil AG","In Wohlenschwil hat die Stimmbevölkerung die Biodiversitätsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 99,1 Prozent verworfen. Wohlenschwil hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Aargau."
4047,29.2,29.2,70.8,"Würenlingen AG","Würenlingen hat die Biodiversitätsinitiative mit 70,8 Prozent abgelehnt. Würenlingen hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4048,76.2,76.2,23.8,"Würenlos AG","76,2 Prozent der Abstimmenden in der Gemeinde Würenlos haben Ja gesagt zur Biodiversitätsinitiative. Würenlos hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4049,14.8,14.8,85.2,"Ehrendingen AG","Nein zur Biodiversitätsinitiative in Ehrendingen. Die Gemeinde hat die Vorlage mit 85,2 Prozent abgelehnt. Ehrendingen hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4061,60.3,60.3,39.7,"Arni AG","60,3 Prozent der Abstimmenden in der Gemeinde Arni AG haben Ja gesagt zur Biodiversitätsinitiative. Arni AG hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4062,24.5,24.5,75.5,"Berikon AG","Nein zur Biodiversitätsinitiative in Berikon. Die Gemeinde hat die Vorlage mit 75,5 Prozent abgelehnt. Berikon hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4063,60.9,60.9,39.1,"Bremgarten AG","In Bremgarten AG hat die Stimmbevölkerung der Biodiversitätsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 60,9 Prozent angenommen. Bremgarten AG hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4064,43.2,43.2,56.8,"Büttikon AG","Büttikon hat die Biodiversitätsinitiative mit 56,8 Prozent abgelehnt. Büttikon hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4065,61.3,61.3,38.7,"Dottikon AG","61,3 Prozent der Stimmbürgerinnen und Stimmbürger von Dottikon haben die Biodiversitätsinitiative angenommen. Dottikon hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4066,56.9,56.9,43.1,"Eggenwil AG","56,9 Prozent der Stimmbürgerinnen und Stimmbürger von Eggenwil haben die Biodiversitätsinitiative angenommen. Eggenwil hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4067,37.1,37.1,62.9,"Fischbach-Göslikon AG","Nein zur Biodiversitätsinitiative in Fischbach-Göslikon. Die Gemeinde hat die Vorlage mit 62,9 Prozent abgelehnt. Fischbach-Göslikon hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4068,39.2,39.2,60.8,"Hägglingen AG","60,8 Prozent der Stimmbürgerinnen und Stimmbürger von Hägglingen haben Nein gesagt zur Biodiversitätsinitiative. Hägglingen hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4071,15.9,15.9,84.1,"Jonen AG","Nein zur Biodiversitätsinitiative in Jonen. Die Gemeinde hat die Vorlage mit 84,1 Prozent abgelehnt. Jonen hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4072,54.3,54.3,45.7,"Niederwil AG","54,3 Prozent der Abstimmenden in der Gemeinde Niederwil AG haben Ja gesagt zur Biodiversitätsinitiative. Niederwil AG hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4073,72.4,72.4,27.6,"Oberlunkhofen AG","Ja zur Biodiversitätsinitiative in Oberlunkhofen: Mit 72,4 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Oberlunkhofen hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4074,42,42,58,"Oberwil-Lieli AG","In Oberwil-Lieli hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 58 Prozent der abgegebenen Stimmzettel stand ein Nein. Oberwil-Lieli hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4075,16.4,16.4,83.6,"Rudolfstetten-Friedlisberg AG","83,6 Prozent der Stimmbürgerinnen und Stimmbürger von Rudolfstetten-Friedlisberg haben Nein gesagt zur Biodiversitätsinitiative. Rudolfstetten-Friedlisberg hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4076,56.7,56.7,43.3,"Sarmenstorf AG","56,7 Prozent der Stimmbürgerinnen und Stimmbürger von Sarmenstorf haben die Biodiversitätsinitiative angenommen. Sarmenstorf hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4077,29.3,29.3,70.7,"Tägerig AG","Nein zur Biodiversitätsinitiative in Tägerig. Die Gemeinde hat die Vorlage mit 70,7 Prozent abgelehnt. Tägerig hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4078,95.3,95.3,4.7,"Uezwil AG","Die Gemeinde Uezwil hat die Biodiversitätsinitiative mit 95,3 Prozent Ja-Stimmen angenommen. Uezwil hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4079,91.5,91.5,8.5,"Unterlunkhofen AG","91,5 Prozent der Abstimmenden in der Gemeinde Unterlunkhofen haben Ja gesagt zur Biodiversitätsinitiative. Unterlunkhofen hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4080,87.8,87.8,12.2,"Villmergen AG","87,8 Prozent der Abstimmenden in der Gemeinde Villmergen haben Ja gesagt zur Biodiversitätsinitiative. Villmergen hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4081,67.4,67.4,32.6,"Widen AG","Ja zur Biodiversitätsinitiative in Widen: Mit 67,4 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Widen hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4082,49.3,49.3,50.7,"Wohlen AG","Nein zur Biodiversitätsinitiative in Wohlen AG. Die Gemeinde hat die Vorlage mit 50,7 Prozent abgelehnt. Wohlen AG hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4083,27.5,27.5,72.5,"Zufikon AG","In Zufikon hat die Stimmbevölkerung die Biodiversitätsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 72,5 Prozent verworfen. Zufikon hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4084,13.8,13.8,86.2,"Islisberg AG","86,2 Prozent der Stimmbürgerinnen und Stimmbürger von Islisberg haben Nein gesagt zur Biodiversitätsinitiative. Islisberg hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4091,31.2,31.2,68.8,"Auenstein AG","Nein zur Biodiversitätsinitiative in Auenstein. Die Gemeinde hat die Vorlage mit 68,8 Prozent abgelehnt. Auenstein hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4092,64.1,64.1,35.9,"Birr AG","Ja zur Biodiversitätsinitiative in Birr: Mit 64,1 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Birr hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4093,4.3,4.3,95.7,"Birrhard AG","In Birrhard hat die Stimmbevölkerung die Biodiversitätsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 95,7 Prozent verworfen. Birrhard hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4095,28.6,28.6,71.4,"Brugg AG","In Brugg hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 71,4 Prozent der abgegebenen Stimmzettel stand ein Nein. Brugg hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4099,59.2,59.2,40.8,"Habsburg AG","In Habsburg hat die Stimmbevölkerung der Biodiversitätsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 59,2 Prozent angenommen. Habsburg hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4100,73.8,73.8,26.2,"Hausen AG","Die Stimmbevölkerung von Hausen AG hat die Biodiversitätsinitiative mit 73,8 Prozent angenommen. Hausen AG hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4104,63.9,63.9,36.1,"Lupfig AG","63,9 Prozent der Abstimmenden in der Gemeinde Lupfig haben Ja gesagt zur Biodiversitätsinitiative. Lupfig hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4105,62.5,62.5,37.5,"Mandach AG","Die Gemeinde Mandach hat die Biodiversitätsinitiative mit 62,5 Prozent Ja-Stimmen angenommen. Mandach hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4106,43.7,43.7,56.3,"Mönthal AG","Nein zur Biodiversitätsinitiative in Mönthal: Mit 6'531 Nein- zu 5'068 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 56,3 Prozent. Mönthal hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4107,69,69,31,"Mülligen AG","Ja zur Biodiversitätsinitiative in Mülligen: Mit 69 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Mülligen hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4110,61.3,61.3,38.7,"Remigen AG","Ja zur Biodiversitätsinitiative in Remigen. Die Gemeinde hat das Volksbegehren mit 61,3 Prozent der Stimmen angenommen. Remigen hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4111,28.2,28.2,71.8,"Riniken AG","In Riniken hat die Stimmbevölkerung die Biodiversitätsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 71,8 Prozent verworfen. Riniken hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4112,31.4,31.4,68.6,"Rüfenach AG","In Rüfenach hat die Stimmbevölkerung die Biodiversitätsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 68,6 Prozent verworfen. Rüfenach hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4117,63.4,63.4,36.6,"Thalheim AG","63,4 Prozent der Abstimmenden in der Gemeinde Thalheim AG haben Ja gesagt zur Biodiversitätsinitiative. Thalheim AG hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4120,34.3,34.3,65.7,"Veltheim AG","Keine Mehrheit für die Biodiversitätsinitiative in Veltheim AG: Mit 8'185 Nein-Stimmen zu 4'269 Ja-Stimmen oder 65,7 Prozent hat die Gemeinde das Volksbegehren verworfen. Veltheim AG hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4121,31.7,31.7,68.3,"Villigen AG","In Villigen hat die Stimmbevölkerung die Biodiversitätsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 68,3 Prozent verworfen. Villigen hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4122,80.1,80.1,19.9,"Villnachern AG","Die Stimmbevölkerung von Villnachern hat die Biodiversitätsinitiative mit 80,1 Prozent angenommen. Villnachern hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4123,59.7,59.7,40.3,"Windisch AG","Die Gemeinde Windisch hat die Biodiversitätsinitiative mit 59,7 Prozent Ja-Stimmen angenommen. Windisch hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4124,31.6,31.6,68.4,"Bözberg AG","Nein zur Biodiversitätsinitiative in Bözberg: Mit 8'697 Nein- zu 4'016 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 68,4 Prozent. Bözberg hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4125,63,63,37,"Schinznach AG","Die Stimmbevölkerung von Schinznach hat die Biodiversitätsinitiative mit 63 Prozent angenommen. Schinznach hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4131,62.1,62.1,37.9,"Beinwil am See AG","Die Gemeinde Beinwil am See hat die Biodiversitätsinitiative mit 62,1 Prozent Ja-Stimmen angenommen. Beinwil am See hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4132,56.1,56.1,43.9,"Birrwil AG","Ja zur Biodiversitätsinitiative in Birrwil: Mit 56,1 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Birrwil hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4134,28.1,28.1,71.9,"Dürrenäsch AG","Nein zur Biodiversitätsinitiative in Dürrenäsch: Mit 7'905 Nein- zu 3'093 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 71,9 Prozent. Dürrenäsch hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4135,94.6,94.6,5.4,"Gontenschwil AG","Ja zur Biodiversitätsinitiative in Gontenschwil. Die Gemeinde hat das Volksbegehren mit 94,6 Prozent der Stimmen angenommen. Gontenschwil hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4136,51.4,51.4,48.6,"Holziken AG","Die Stimmbevölkerung von Holziken hat die Biodiversitätsinitiative mit 51,4 Prozent angenommen. Holziken hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4137,35.3,35.3,64.7,"Leimbach AG","64,7 Prozent der Stimmbürgerinnen und Stimmbürger von Leimbach AG haben Nein gesagt zur Biodiversitätsinitiative. Leimbach AG hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4138,16.1,16.1,83.9,"Leutwil AG","Keine Mehrheit für die Biodiversitätsinitiative in Leutwil: Mit 9'697 Nein-Stimmen zu 1'854 Ja-Stimmen oder 83,9 Prozent hat die Gemeinde das Volksbegehren verworfen. Leutwil hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4139,49.7,49.7,50.3,"Menziken AG","In Menziken hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 50,3 Prozent der abgegebenen Stimmzettel stand ein Nein. Menziken hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4140,49.4,49.4,50.6,"Oberkulm AG","In Oberkulm hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 50,6 Prozent der abgegebenen Stimmzettel stand ein Nein. Oberkulm hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4141,48.6,48.6,51.4,"Reinach AG","In Reinach AG hat die Stimmbevölkerung die Biodiversitätsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 51,4 Prozent verworfen. Reinach AG hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4142,46.5,46.5,53.5,"Schlossrued AG","In Schlossrued hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 53,5 Prozent der abgegebenen Stimmzettel stand ein Nein. Schlossrued hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4143,80.5,80.5,19.5,"Schmiedrued AG","80,5 Prozent der Stimmbürgerinnen und Stimmbürger von Schmiedrued haben die Biodiversitätsinitiative angenommen. Schmiedrued hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4144,49.1,49.1,50.9,"Schöftland AG","Nein zur Biodiversitätsinitiative in Schöftland: Mit 9'564 Nein- zu 9'235 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 50,9 Prozent. Schöftland hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4145,67.5,67.5,32.5,"Teufenthal AG","Die Gemeinde Teufenthal AG hat die Biodiversitätsinitiative mit 67,5 Prozent Ja-Stimmen angenommen. Teufenthal AG hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4146,59.6,59.6,40.4,"Unterkulm AG","In Unterkulm hat die Stimmbevölkerung der Biodiversitätsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 59,6 Prozent angenommen. Unterkulm hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4147,46,46,54,"Zetzwil AG","In Zetzwil hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 54 Prozent der abgegebenen Stimmzettel stand ein Nein. Zetzwil hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4161,75.2,75.2,24.8,"Eiken AG","Die Gemeinde Eiken hat die Biodiversitätsinitiative mit 75,2 Prozent Ja-Stimmen angenommen. Eiken hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4163,14.5,14.5,85.5,"Frick AG","Nein zur Biodiversitätsinitiative in Frick: Mit 7'294 Nein- zu 1'239 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 85,5 Prozent. Frick hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4164,69.3,69.3,30.7,"Gansingen AG","Ja zur Biodiversitätsinitiative in Gansingen: Mit 69,3 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Gansingen hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4165,64,64,36,"Gipf-Oberfrick AG","Ja zur Biodiversitätsinitiative in Gipf-Oberfrick: Mit 64 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Gipf-Oberfrick hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4169,85.1,85.1,14.9,"Kaisten AG","Ja zur Biodiversitätsinitiative in Kaisten. Die Gemeinde hat das Volksbegehren mit 85,1 Prozent der Stimmen angenommen. Kaisten hat damit gleich wie der Kanton Aargau Ja gesagt zu dieser Vorlage."
4170,12,12,88,"Laufenburg AG","Nein zur Biodiversitätsinitiative in Laufenburg. Die Gemeinde hat die Vorlage mit 88 Prozent abgelehnt. Laufenburg hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
4172,9.6,9.6,90.4,"Münchwilen AG","In Münchwilen AG hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 90,4 Prozent der abgegebenen Stimmzettel stand ein Nein. Münchwilen AG hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage angenommen hat."
